"agent_id","tick_num","agent_type","pos_X","pos_Y","diameter","length","orientation_X","orientation_Y"
"10051","4997","eps","397.00715913513307","408.5906597173275","0.5","0.0","0.44758216540354734","0.8942428111048316"
"10052","4997","eps","405.70854489413796","392.53985379296324","0.5","0.0","0.9571228758689974","-0.2896822405468793"
"10053","4997","eps","403.1753294713125","399.92079911567396","0.5","0.0","-0.3410112445180422","-0.9400592168115028"
"8000","4997","cell","391.9693990783898","396.29132541581464","1.0","4.8301095952336786","-0.9997943402436064","0.02027997082966292"
"10054","4997","eps","423.6590133316476","394.2655168281668","0.5","0.0","0.5864815126881191","0.8099626135045096"
"10055","4997","eps","390.14164248566635","403.8401351456251","0.5","0.0","-0.7755120960970636","-0.631332708488273"
"10056","4997","eps","390.7601906609539","380.5282168663142","0.5","0.0","-0.8849532901495258","0.46567979798733933"
"10057","4997","eps","406.17973084837723","408.1003034330154","0.5","0.0","0.37421273824541756","0.9273428850942173"
"10058","4997","eps","390.05479143235095","402.11871949254373","0.5","0.0","0.2353436765188761","0.9719122151318907"
"10059","4997","eps","424.94956574413743","395.5943829440666","0.5","0.0","0.2684244496485057","-0.9633007395569138"
"10060","4997","eps","404.2867240899887","400.6576116189494","0.5","0.0","0.3489483563298589","0.9371419554233446"
"8000","4997","cell","394.14844743421287","401.63181215025725","1.0","4.436292701676331","-0.7744730911275635","0.6326068535190849"
"10061","4997","eps","405.2253995714552","390.99805618464546","0.5","0.0","0.4742529279535457","0.8803886416392984"
"10000","4997","cell","404.11296028101145","396.90745459756147","1.0","3.7010719524052753","-0.6556220399651169","0.7550892269871017"
"11000","4997","cell","401.46026776108215","405.9068968637972","1.0","4.590532173641876","0.7281752521621937","-0.685390984868145"
"10000","4997","cell","392.92255854373224","399.9501385111401","1.0","4.343297080198268","0.7647991081013942","-0.6442688291756107"
"10062","4997","eps","397.0885079237338","407.93880806137753","0.5","0.0","-0.5759540615043575","0.8174820603760273"
"10063","4997","eps","405.38956159698546","424.8980450487024","0.5","0.0","-0.4954641031194785","0.8686284145248823"
"10064","4997","eps","391.02995545489273","404.1457809224072","0.5","0.0","0.5732978195157908","-0.8193470633000643"
"10065","4997","eps","382.6993859091974","406.6781610166544","0.5","0.0","-0.9993227599793936","0.03679702959706796"
"10066","4997","eps","386.99299418214235","405.07777996456963","0.5","0.0","0.16569923228799374","-0.9861763353575108"
"10067","4997","eps","415.0499655698793","407.78736307619664","0.5","0.0","0.8087684288233686","-0.5881272213888588"
"10068","4997","eps","405.3404005481233","371.065363169515","0.5","0.0","0.4593773045201022","0.8882412353025755"
"10069","4997","eps","401.285715636048","385.9011547159893","0.5","0.0","0.33922333202883054","-0.9407058684877319"
"10070","4997","eps","409.78323458533043","394.0258011858142","0.5","0.0","0.9682709882190417","0.2499025677605583"
"10000","4997","cell","400.93173581685664","393.60472950239756","1.0","4.772329543229039","-0.09527724756122435","-0.9954507753260114"
"10071","4997","eps","388.2259904622639","406.3588606471454","0.5","0.0","-0.6835958896946497","-0.7298607124599737"
"10072","4997","eps","395.3573229078652","381.5698530478467","0.5","0.0","0.2999810114895176","-0.9539451728195525"
"10073","4997","eps","406.68125637051435","379.25805343724505","0.5","0.0","0.8596671897923899","-0.5108545025684467"
"10074","4997","eps","398.6781804634394","409.2297967469045","0.5","0.0","0.4298149216267154","-0.9029170134331397"
"10075","4997","eps","402.12949727554275","389.41623918790225","0.5","0.0","0.9213060285645158","0.3888382719469365"
"10076","4997","eps","410.3646993010291","393.4780644409694","0.5","0.0","0.9991422699233781","-0.0414092314871889"
"10077","4997","eps","382.9361021606001","396.76564303385317","0.5","0.0","-0.33532197746167175","-0.9421035884822826"
"12000","4997","cell","400.9922718149721","405.53968427072226","1.0","3.905598752551142","-0.7484633908609452","0.6631761097483355"
"10078","4997","eps","406.15694594989685","416.6621042018891","0.5","0.0","0.8678232540642361","0.4968730217121476"
"10079","4997","eps","405.06109400744657","400.97841862656395","0.5","0.0","-0.9016106853883437","0.4325484620173342"
"10080","4997","eps","407.97936664223033","395.17262486247654","0.5","0.0","-0.8847943626386356","-0.4659816904588533"
"10081","4997","eps","389.6493382549815","380.9917346173852","0.5","0.0","0.6802839897586774","-0.732948629358167"
"10082","4997","eps","414.2554098179254","397.0345362294491","0.5","0.0","-0.21658283805007716","-0.9762642440764561"
"10083","4997","eps","403.3718702524381","387.36819466574093","0.5","0.0","0.379098457857316","-0.9253563417679725"
"10084","4997","eps","384.44311666535924","404.53223878273093","0.5","0.0","0.34291077735474595","0.9393679783630927"
"10085","4997","eps","422.20504189911566","394.88632127309194","0.5","0.0","0.7882645104290295","-0.6153365433631278"
"10086","4997","eps","404.82794724910514","404.75620541095816","0.5","0.0","0.4280662375417174","0.9037473630815628"
"10088","4997","eps","391.0956094786065","381.07479714106654","0.5","0.0","-0.912623867194029","0.4088002899067166"
"10087","4997","eps","397.7968503458581","367.8875715072757","0.5","0.0","-0.9504537943269714","-0.3108658631137602"
"10089","4997","eps","395.9450976216912","396.87032854446153","0.5","0.0","-0.5065978492832507","0.86218247436467"
"10090","4997","eps","407.24984037113785","393.4471972512267","0.5","0.0","0.15824387762738046","-0.9874000583317031"
"10091","4997","eps","405.16031756286753","416.57909399099776","0.5","0.0","0.9382256523095982","0.34602402423564316"
"10092","4997","eps","395.388161354815","418.3626863968866","0.5","0.0","-0.9971624940157102","0.07527921710783593"
"10093","4997","eps","402.5405650753165","433.98285933579587","0.5","0.0","-0.41037658085631534","0.911916148494301"
"10094","4997","eps","385.6368709171333","405.15301154171397","0.5","0.0","-0.14485409549302716","-0.98945302618108"
"10095","4997","eps","405.0869946237907","392.2503993731309","0.5","0.0","0.7396771249776637","-0.6729619237258359"
"10096","4997","eps","397.2985486284551","417.77915768250546","0.5","0.0","-0.3543604134695623","0.9351089227280857"
"10097","4997","eps","400.9398191083513","401.5059527914397","0.5","0.0","-0.97891034246362","0.20429033608508831"
"10098","4997","eps","406.808655046429","393.8675809501977","0.5","0.0","0.6188859190789361","-0.78548088402317"
"10099","4997","eps","404.31020115567094","430.13146968666297","0.5","0.0","-0.9967758041817163","-0.08023712481073075"
"10100","4997","eps","397.0967170628981","413.4513104310545","0.5","0.0","-0.8523424524614319","0.522984075983229"
"10101","4997","eps","385.87093520679304","388.01176712299264","0.5","0.0","0.18346046631342247","-0.9830270887926037"
"10102","4997","eps","414.6068967742127","406.54432161325474","0.5","0.0","-0.24173681675736564","0.970341852866306"
"10103","4997","eps","411.9652019067462","370.69569870986976","0.5","0.0","0.6913495479394558","-0.7225204513118713"
"10104","4997","eps","399.8996322010795","387.9556039846494","0.5","0.0","-0.6277332262424805","-0.7784285430732912"
"10105","4997","eps","397.3562430370402","410.09952782623816","0.5","0.0","-0.9534875277247716","0.3014324708343526"
"10107","4997","eps","404.51115180255476","406.7254627340875","0.5","0.0","-0.8877399968032804","0.46034519447444183"
"10106","4997","eps","382.2186743817139","395.29310923764626","0.5","0.0","-0.9954558686792342","-0.0952240175169653"
"10108","4997","eps","408.57518742553316","393.7652747156577","0.5","0.0","-0.4630981269201725","0.8863070150027178"
"10109","4997","eps","397.923387623865","418.99900737923343","0.5","0.0","-0.4250595010480782","-0.9051654106122035"
"10110","4997","eps","402.5504895439462","428.8486395238204","0.5","0.0","-0.4547582682667059","-0.8906149097354404"
"10111","4997","eps","402.7568306704215","434.7105318837531","0.5","0.0","-0.4898893891624243","0.8717845986171509"
"10112","4997","eps","408.73124970445184","394.4889741771722","0.5","0.0","-0.1216899865773731","-0.9925681574414922"
"10113","4997","eps","406.1537634948937","427.42610667688297","0.5","0.0","-0.9083419674481102","-0.41822825128450636"
"10114","4997","eps","383.4786966712631","393.39270476118566","0.5","0.0","-0.8526292796748568","-0.5225163264828526"
"10115","4997","eps","402.58030326811","392.254569102064","0.5","0.0","-0.27477251618430243","0.9615092637877949"
"10116","4997","eps","402.5659616148617","387.1787130386189","0.5","0.0","0.9862725968501529","0.16512530000716397"
"10117","4997","eps","415.07652686138476","405.308824395886","0.5","0.0","-0.7110287965845805","0.7031628903941698"
"10118","4997","eps","396.6316042559498","415.3832519414298","0.5","0.0","-0.5168449801018343","0.8560790071853968"
"10119","4997","eps","386.0187793884363","397.27678877133985","0.5","0.0","0.6406009063913025","-0.7678739992542016"
"10120","4997","eps","388.47701971978046","413.69161748690107","0.5","0.0","-0.9759949685394625","-0.21779307010475207"
"10121","4997","eps","413.6115760532887","384.78677043947886","0.5","0.0","0.11239330881602716","-0.9936637983409606"
"10122","4997","eps","405.6420769733092","406.46662361601716","0.5","0.0","-0.2660472259792027","-0.9639599958238781"
"10123","4997","eps","395.4511437288361","406.2439888668649","0.5","0.0","-0.006240105017184423","0.9999805303551538"
"10124","4997","eps","425.3077759856879","396.5610818330121","0.5","0.0","0.7826117479595365","0.6225101219704937"
"10125","4997","eps","427.1794474846593","379.9361134017483","0.5","0.0","-0.022992965237737462","-0.9997356268282012"
"10126","4997","eps","402.57348367211233","390.12471509070014","0.5","0.0","0.6266734049873199","0.7792820051057245"
"10127","4997","eps","401.03738236751127","431.9243965676351","0.5","0.0","-0.1453628550795694","0.9893784111062441"
"9000","4997","cell","396.58799402571856","392.7638011955935","1.0","4.527713226268151","-0.783929842452579","-0.62084941983727"
"10000","4997","cell","398.92238283067104","390.83204156788054","1.0","4.3929302328315485","0.020873761861632995","-0.9997821192968716"
"10128","4997","eps","398.34609209580736","414.5847504733305","0.5","0.0","0.7670638183085728","-0.6415708056340101"
"10129","4997","eps","403.511499443605","400.5937662283211","0.5","0.0","0.628504470640087","-0.7778059721970668"
"10130","4997","eps","384.06239935057727","406.9164977285336","0.5","0.0","-0.8348717196916463","-0.5504445582064675"
"10131","4997","eps","412.46175281914304","408.5147441334764","0.5","0.0","-0.3768587460319398","-0.926270740949553"
"10132","4997","eps","418.9821104461273","419.63431955009196","0.5","0.0","0.7907088645604886","0.6121923647886037"
"10133","4997","eps","414.4863400962813","370.3152080895243","0.5","0.0","0.9688587962238748","0.24761387881058722"
"10134","4997","eps","396.3410549466877","412.28851102884676","0.5","0.0","-0.9998579465175598","0.016854874241261586"
"10135","4997","eps","401.4712052987748","432.60687040659695","0.5","0.0","0.34151085261292274","0.9398778311821141"
"11000","4997","cell","402.4823658795494","412.18136252302884","1.0","3.532290456053257","0.9434718898936235","0.33145255011925095"
"12000","4997","cell","403.01744148529303","409.5393912449049","1.0","4.612756242557123","0.9855267718546757","-0.16951985711916426"
"10136","4997","eps","409.19454217405035","369.014661380081","0.5","0.0","0.6380541639939453","0.7699914829463945"
"10137","4997","eps","379.9421609874771","400.99295124818593","0.5","0.0","-0.6513893914629438","0.7587436066877504"
"10138","4997","eps","412.42828803844344","394.5878522241037","0.5","0.0","-0.9969919457261213","-0.07750522664467863"
"10139","4997","eps","385.33855816052784","403.7652841038326","0.5","0.0","0.7131195328107781","-0.7010424608565002"
"10140","4997","eps","396.13362504641066","411.1948317626292","0.5","0.0","-0.9982527951115138","-0.05908770643755142"
"10141","4997","eps","398.72920680755425","395.0802076643888","0.5","0.0","0.4300545538647057","0.9028029024655542"
"10142","4997","eps","406.1315907167586","372.0787524461623","0.5","0.0","-0.8187049505772676","-0.5742144232778151"
"10143","4997","eps","397.40014816148084","415.5755129503072","0.5","0.0","0.07640091356635277","-0.9970771787611161"
"10144","4997","eps","395.50085586382494","364.9339411713706","0.5","0.0","0.8044494523506337","-0.5940211095683094"
"10145","4997","eps","409.70234170760625","394.798485606842","0.5","0.0","0.17051160790783793","0.9853556675478574"
"10146","4997","eps","376.2774400247861","401.7322633575241","0.5","0.0","-0.08677755045521927","0.9962277132950036"
"10147","4997","eps","396.4238641206441","408.9382147215354","0.5","0.0","0.5673359914297821","0.8234864132627728"
"9000","4997","cell","398.9322037870965","392.2790181963517","1.0","4.106138903854373","0.33209040758890607","0.9432475609231302"
"10000","4997","cell","399.61995763782846","391.2254337957268","1.0","4.124326122616861","0.13009377027037702","0.991501694873407"
"10148","4997","eps","420.56587115009273","399.20950986201365","0.5","0.0","0.9957437904621026","0.09216454717603872"
"10149","4997","eps","415.6827534043001","398.06082396341327","0.5","0.0","0.11555534748941551","-0.9933010428196482"
"10150","4997","eps","384.05223625152985","398.2119160079442","0.5","0.0","-0.8215421765955826","-0.5701477458296162"
"10151","4997","eps","375.956692130594","400.8453648668007","0.5","0.0","-0.7881407938844444","-0.6154949951179116"
"10152","4997","eps","407.1015650908615","426.95249193203756","0.5","0.0","-0.9657110890684495","0.2596191295922341"
"10153","4997","eps","395.4192618756236","407.69797441580926","0.5","0.0","-0.4761128369737239","0.8793841973044729"
"10154","4997","eps","404.8645627542345","400.0305468430101","0.5","0.0","-0.7018090894885395","0.7123650762855147"
"10155","4997","eps","407.99246914807475","424.21862170167884","0.5","0.0","-0.6585154766720075","-0.752567184365249"
"10156","4997","eps","396.69263503591174","384.6940531584536","0.5","0.0","0.9881161182973894","0.15370926049168113"
"10157","4997","eps","390.67699944010883","384.12045517049444","0.5","0.0","0.8997737358932615","0.43635676251971084"
"10158","4997","eps","383.69029087758594","401.44990952851435","0.5","0.0","-0.656888585730166","0.7539876563561385"
"10159","4997","eps","397.6694520678887","366.1904181932929","0.5","0.0","0.6723001924795975","-0.7402786307816106"
"10160","4997","eps","395.2445263316249","408.729806955763","0.5","0.0","-0.7697693483723606","0.6383221367823549"
"10161","4997","eps","408.52991247229556","416.94620300188643","0.5","0.0","0.9773097416716062","0.2118151761177146"
"10162","4997","eps","397.80649854984046","383.8717211051048","0.5","0.0","-0.9601288063176296","-0.279557999848124"
"11000","4997","cell","408.38600045973374","397.02384404979426","1.0","4.11554110104534","0.8618726172517215","0.5071248284512085"
"11000","4997","cell","408.18765984467257","402.4055571028341","1.0","4.11554110104534","-0.7612914651288656","0.6484098280577996"
"12000","4997","cell","406.4128612753229","399.00216408337224","1.0","4.11554110104534","0.9789087899553779","0.20429777519125814"
"10163","4997","eps","407.90871129588766","413.1512138553233","0.5","0.0","0.9723054676208283","0.23371366591331919"
"10164","4997","eps","396.6983677680641","367.0921061933957","0.5","0.0","0.25372131978936746","-0.9672773603699931"
"10165","4997","eps","398.1418861607982","380.7654466393765","0.5","0.0","-0.7752979844329214","-0.6315956264369234"
"10166","4997","eps","412.4888578206862","393.7466690115023","0.5","0.0","0.9996130941119027","0.027814781682201514"
"14000","4997","cell","411.7084308822976","410.122920888491","1.0","4.212594136836333","-0.5962946728157724","-0.8027656340249818"
"14000","4997","cell","413.55220223415984","401.5888281314352","1.0","4.271158303848661","-0.6276981324448953","-0.7784568417871288"
"15000","4997","cell","408.9998493930477","408.42752954316705","1.0","4.212594136836333","-0.6826260439264855","0.7307678729619111"
"10167","4997","eps","387.2213160764723","398.1845469761662","0.5","0.0","-0.6476193309790029","0.7619640425520806"
"10168","4997","eps","396.95544042198543","409.4964290273347","0.5","0.0","0.48243672945019694","0.8759308203719044"
"10169","4997","eps","430.59327451468647","419.0038599573228","0.5","0.0","-0.7288391107554514","-0.6846850010283584"
"10170","4997","eps","396.7273458918925","411.6471609042918","0.5","0.0","-0.9517369696687131","0.306914875113304"
"10171","4997","eps","402.27076563684074","394.36443543260896","0.5","0.0","0.7350365516106238","-0.6780274830686164"
"10172","4997","eps","404.4648700005477","402.4623500243452","0.5","0.0","-0.6234715719325374","0.7818460200013624"
"10173","4997","eps","416.0587628052621","397.323920909342","0.5","0.0","0.575495124640499","-0.8178052100072587"
"10174","4997","eps","382.9750829473308","398.1114416220568","0.5","0.0","-0.9143592071062243","-0.40490398908886643"
"10175","4997","eps","384.8773252394604","401.41721182358964","0.5","0.0","0.2666391338954568","0.9637964371564572"
"10176","4997","eps","397.24629936273044","382.5102797523207","0.5","0.0","0.7965030933607664","-0.6046344534234964"
"10000","4997","cell","407.93697017244057","397.4369314274278","1.0","3.835834654831745","-0.876592491147136","-0.48123341993720503"
"11000","4997","cell","408.5025018196067","404.23615740696795","1.0","3.835834654831745","0.8758459537043938","-0.4825907845987541"
"12000","4997","cell","407.0328818220107","399.2079843067864","1.0","4.489337171919051","0.97091502607254","0.239424334908879"
"10177","4997","eps","398.30714257257983","411.36019198376795","0.5","0.0","-0.8891716089247332","0.457573873688393"
"10178","4997","eps","381.87621261629505","394.62642896576284","0.5","0.0","-0.9431140947353059","-0.33246925318231224"
"10179","4997","eps","392.7171231500317","390.2571106591359","0.5","0.0","0.5577923904356045","-0.8299805113206782"
"10180","4997","eps","377.57045550052555","376.8221375960224","0.5","0.0","-0.9135208884177052","0.4067918219735087"
"11000","4997","cell","402.8451276541499","413.93024801233827","1.0","4.121178984984835","-0.878532919598727","-0.4776818074632284"
"10181","4997","eps","398.25502390943717","398.25936379439014","0.5","0.0","-0.1428544873376471","-0.9897437018983744"
"11000","4997","cell","402.5301285411538","408.5390610585751","1.0","3.1412342292389037","0.9858272935296746","-0.1677633670738553"
"10000","4997","cell","402.68299169230914","405.97639445372164","1.0","3.140617166574454","0.9027199743925057","-0.43022859950588344"
"11000","4997","cell","402.61455070568286","409.98505919622716","1.0","3.8308753468457617","0.9861639996932824","-0.16577263256927513"
"10182","4997","eps","396.3538799130645","407.64061966186756","0.5","0.0","0.1916144921429803","0.9814702677110437"
"10183","4997","eps","409.37988612654385","370.33696396692716","0.5","0.0","-0.7489760678513105","0.6625970493338987"
"10000","4997","cell","387.282122935822","409.08203515829166","1.0","4.027662229269444","0.5384477107254817","0.8426589243664889"
"11000","4997","cell","392.98764917405356","398.7463858695058","1.0","3.005075941684194","0.7760837222977831","-0.6306298882739523"
"12000","4997","cell","403.1000400970883","416.39918992716525","1.0","4.170348164875572","0.6673039188059707","0.7447855261390318"
"10184","4997","eps","394.0227892320584","407.04844498087846","0.5","0.0","-0.999444257676364","-0.033334303618671804"
"10186","4997","eps","390.84582128225753","383.2113504167203","0.5","0.0","0.8206447518996819","-0.5714387029065406"
"10185","4997","eps","401.78098027166027","401.18175747009843","0.5","0.0","0.8728603957515781","0.48797000884111563"
"10187","4997","eps","407.43468270307636","406.1720569796305","0.5","0.0","-0.0024874926434223497","0.9999969061853886"
"10188","4997","eps","385.33034963927884","396.1865262495699","0.5","0.0","0.999940383746931","0.010919201071528349"
"9000","4997","cell","385.29786939600547","392.18930835689935","1.0","3.7224645401287235","-0.12655751839393212","0.9919592706043779"
"10000","4997","cell","388.2808479584699","390.72078575969294","1.0","3.7113518353869623","-0.8201746534346633","-0.5721132211925624"
"9000","4997","cell","394.8977674360785","386.5331905000121","1.0","4.279373116986583","0.030898662450855367","-0.9995225223369147"
"10000","4997","cell","389.1106850683772","388.80378071469494","1.0","3.713765248666305","0.9128738540629044","0.4082417501534342"
"10000","4997","cell","396.7991952540231","389.306101129081","1.0","3.7665621402179847","0.6900093022886367","-0.7238004992780461"
"11000","4997","cell","392.75658994113024","395.34978061274967","1.0","3.345103423174709","-0.7610645613247806","0.6486761391445807"
"10189","4997","eps","382.8569061433417","395.0444172211847","0.5","0.0","0.7045468535481708","0.7096574745293481"
"10190","4997","eps","417.13883297222446","400.03856689440676","0.5","0.0","0.9830124795300236","0.1835387291234064"
"10191","4997","eps","417.9477992528266","416.62802846573","0.5","0.0","-0.6033398768671238","-0.7974841647217604"
"10192","4997","eps","403.94980966288733","367.9187712279533","0.5","0.0","-0.24298963768439513","-0.9700288840946987"
"10193","4997","eps","399.4356494938778","410.507152772972","0.5","0.0","-0.9830769023520856","-0.18319335157649172"
"10194","4997","eps","394.30767961290906","392.35913486181335","0.5","0.0","0.8735370055754753","0.4867577425067135"
"8000","4997","cell","393.50301888853187","403.67498985047513","1.0","2.9590088833540555","0.3120079490487934","-0.9500794912692125"
"9000","4997","cell","395.53613421274866","401.73283696730795","1.0","2.7723677369498394","-0.8539447230301259","0.5203637285678179"
"10195","4997","eps","398.1853666786595","423.56396193360655","0.5","0.0","-0.25811472655385603","0.966114272711064"
"10196","4997","eps","403.5871686260207","401.43806275614463","0.5","0.0","0.6132486552818462","0.7898899206819944"
"10197","4997","eps","397.0396509801282","407.1273110982792","0.5","0.0","-0.9763460634366078","0.21621370079585484"
"10199","4997","eps","402.1939561789919","432.1378099989608","0.5","0.0","0.011195758911818557","0.9999373255271494"
"10198","4997","eps","404.82190962105335","428.5286004870561","0.5","0.0","0.9911516404275856","-0.13273441783390655"
"10200","4997","eps","416.13080961215735","395.9746800410793","0.5","0.0","-0.9356176597373024","0.35301500646246387"
"10201","4997","eps","361.3001234017869","402.1048571439624","0.5","0.0","-0.9996587456137844","0.026122639948424196"
"13000","4997","cell","410.55598062518106","402.6320627159042","1.0","3.5608218568209313","0.39862029845644303","-0.9171160546291273"
"14000","4997","cell","410.5212584550551","405.9779043677194","1.0","3.7304020633173707","-0.6890724426855843","0.7246924649334519"
"10202","4997","eps","385.07022720166805","402.46924064468266","0.5","0.0","-0.7918623743814658","-0.6106995824781177"
"10203","4997","eps","388.08985448979234","403.9305021241403","0.5","0.0","0.30416926428610824","0.9526180024876958"
"10204","4997","eps","389.6446354138922","405.0543281558287","0.5","0.0","0.8127978971899045","0.5825457735866508"
"10205","4997","eps","383.55791249038265","405.178283698384","0.5","0.0","-0.9941341320448543","0.10815418393859842"
"10206","4997","eps","399.30895025288993","411.01649180780197","0.5","0.0","-0.8270313163843276","-0.5621558518058904"
"9000","4997","cell","389.05536560547455","398.5527858023397","1.0","2.9214466000424295","0.5509218108556009","0.8345568634452573"
"10000","4997","cell","388.77108448387827","393.1589095116942","1.0","3.045272740949923","-0.8128666969408473","0.5824497686534665"
"10000","4997","cell","387.555402486703","400.5008843017959","1.0","3.141531749738596","-0.6532630720870718","-0.757131004943901"
"11000","4997","cell","390.27642845649643","408.6598858517852","1.0","3.675474680185903","-0.02174098605224446","-0.9997636368289637"
"10207","4997","eps","393.46396826428037","392.02440828692846","0.5","0.0","0.7116722126184263","0.702511680889929"
"10208","4997","eps","391.3113957044265","390.7767377009706","0.5","0.0","0.9474792718969169","-0.31981718109833956"
"10209","4997","eps","418.4350036685152","404.41909175476883","0.5","0.0","-0.16993267919833097","0.9854556735543599"
"10210","4997","eps","416.67222566914927","419.43717707090275","0.5","0.0","-0.9908655245847667","0.13485366954352784"
"10211","4997","eps","409.17665943951226","415.769335424514","0.5","0.0","0.32268781142945424","-0.9465054550053418"
